gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,0,1.0436161483629645,1,1,-0.12336158793125872,0.5289852444177703,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,0
0,0,0,1,-0.8702409464784621,0,0,-1.3148700370503688,-0.8641380576898144,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,1.6137012404433893,1,0,1.6165398712426726,2.596081632146108,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,1.2064976032430856,1,1,-1.2949284730483754,-0.31579180814441205,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,-1.2367242199587352,1,0,-1.4926823160681442,-0.9830147951103702,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-0.055833672077855064,1,0,1.3157546142126038,0.40847613019834256,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,0,1,0,-1.2774445836787656,0,1,-1.3730329320561832,-0.9954340942693556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-1.1552834925186746,1,0,-1.4976677070686424,-0.9538084858981198,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,1,0,0.5956921474426305,1,1,1.0116457631822036,1.0073378239250537,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0
0,0,0,0,0.35136996512244845,1,1,0.5247392421335293,0.4341970943535417,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0
0,0,0,0,0.5956921474426305,0,0,-0.7598298389948839,-0.1784515655798584,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,0
1,0,0,0,-1.2774445836787656,0,1,-0.9742016520163136,-0.990139899245987,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,0,1,-0.9924020376385531,1,0,-1.4893587220678117,-0.9303816729197139,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,1,1,0.06632741908223598,1,0,0.6643301901474837,0.24693700454780823,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,1,1,0.43281069256250915,1,0,-1.3464441800535252,-0.5302067065908401,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,-1.1552834925186746,1,1,-0.47233895796614456,-0.9018150789394542,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,1,0,0.8400143297628127,1,0,1.0963974101906757,1.2191938614435203,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,0
1,0,0,0,1.4915401492832983,1,0,0.8604222361670865,1.7834226960590285,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,0,0,0,-1.1960038562387048,1,0,0.3236618051134285,-0.90984460805823,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,1.2879383306831464,1,0,0.034509127084522986,0.788952279211099,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,0
1,0,0,1,-0.9109613101984924,1,0,-1.328164413051698,-0.9069989782331692,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,0
1,0,0,0,-0.30015585439803716,1,0,-1.4677553610656522,-0.7668792832813471,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,0,1,-1.2774445836787656,1,0,-0.47067716096597834,-0.9834559780289841,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,-0.015113308357824713,1,0,0.7607144161571191,0.214708592343052,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
1,0,0,0,0.14776814652229667,1,1,0.47987072312904416,0.253775339786326,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,0,0,0,-0.0965540357978854,1,1,-0.31446824295036285,-0.33050525848019063,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0,0,0,0,-0.30015585439803716,1,0,0.3170146171127639,-0.18350310999798927,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,1
1,1,1,1,-0.13727439951791576,1,1,1.302460238211275,0.3022392833960795,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
0,0,0,0,-1.2774445836787656,1,0,0.3735157151184122,-0.9722499318961872,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,0,1.002895784642934,1,1,1.4835961112293827,1.7528046015072132,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,0
1,0,0,0,-0.30015585439803716,1,0,-1.491020519067978,-0.7804235988827984,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0
1,1,1,0,-0.015113308357824713,1,0,1.3822264942192488,0.5475149269995604,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,1
1,0,1,1,1.5729808767233588,1,0,0.7341256641544608,1.7577017319038293,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
0,0,0,0,-1.1552834925186746,0,0,-0.9891578250178088,-0.9458892525089978,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
0,0,1,0,0.9214550572028734,1,1,0.8438042661654253,1.1634945179684963,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,0
0,0,1,1,-0.62591876415828,1,0,0.9003053641710731,-0.3111593874989645,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1
1,0,1,1,1.247217966963116,1,0,-1.3331498040521963,-0.3111373283530338,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,1,0,0,-1.0331224013585834,0,1,-0.6767399889865777,-0.8885134139432407,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0
1,0,1,0,1.6137012404433893,1,1,1.7627780072572912,2.825805577868443,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,1
0,1,0,0,0.5142514200025698,0,0,-1.0157465770204666,-0.30138718585166335,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0
0,0,0,1,-1.2774445836787656,1,1,0.8172155141627669,-0.9663601399326898,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,1.6137012404433893,1,1,1.5184938482328711,2.549647129961979,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,0,0,-0.8295205827584317,1,1,0.5546515881365197,-0.6034210119348418,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
1,1,1,0,-0.0965540357978854,1,1,1.221032185203135,0.28143750878342705,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0
1,1,1,0,1.6137012404433893,1,1,1.5999219012410113,2.5508162646963064,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,1,1,0,-0.30015585439803716,1,1,0.1508349170961516,-0.2058710839717216,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,-0.21871512695797646,1,1,0.6792863631489789,-0.056530666020865795,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0
1,0,1,1,1.0436161483629645,1,0,0.22727757910379318,0.8605342077562286,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0
1,0,0,0,-1.2367242199587352,1,1,-0.6567984249845842,-0.96322774121053,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,1,0,1.125056875803025,1,1,-0.16490651293541178,0.565338716911568,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,0
0,0,1,1,-0.5037576729981889,1,0,-1.4976677070686424,-0.831247871107137,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,1,0,0,1.247217966963116,1,0,0.6061672951416694,1.3073642677285382,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0
1,0,1,1,-0.748079855318371,1,0,-1.4960059100684764,-0.8692998978375988,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,0,0,-0.13727439951791576,1,0,-1.4760643460664828,-0.7334155589044715,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,1,0,-1.2774445836787656,1,1,0.13920233809498894,-0.9753602714724163,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-0.13727439951791576,1,0,0.827186296163764,0.15172973071089643,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
1,0,0,0,-1.1552834925186746,1,0,-0.43245582996215753,-0.9170579487775696,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
0,0,0,0,1.5322605130033284,1,0,1.6879971422498155,2.579978455616695,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,1
0,0,1,1,-1.0738427650786138,1,0,-0.29452667894836937,-0.8445936543952121,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1
1,1,0,0,-1.1552834925186746,1,1,0.9966895901807084,-0.8194241688882804,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,0,1,1,0.5549717837226001,1,0,-1.4960059100684764,-0.6279066639179215,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,-0.9516816739185228,1,1,-0.6767399889865777,-0.8521820005953736,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,0,0,0,-1.2774445836787656,1,1,0.21896859410296257,-0.9743014324677426,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
1,0,0,0,-0.055833672077855064,1,1,1.217708591202803,0.38114484839020224,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,1,0,0,-1.2774445836787656,1,1,0.35191235411625243,-0.9725367007932865,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,0.5142514200025698,1,0,0.3020584441112687,0.4814477849371064,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0
0,0,0,0,-0.8702409464784621,1,0,-0.023653767921291324,-0.6819736305940732,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
0,0,0,0,1.247217966963116,1,1,1.4985522842308774,2.083802086197404,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
0,0,0,0,-1.1960038562387048,1,0,-1.3348116010523623,-0.9676836886885318,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,-0.6666391278783103,1,0,-0.017006579920626735,-0.5540085250500681,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0
0,0,1,1,-0.5444780367182193,1,0,-1.481049737066981,-0.8371597222165652,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,1.5729808767233588,1,1,0.47654712912871167,1.4493369309385393,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
